namespace,service,p50_seconds,p95_seconds,p99_seconds
bookinfo,productpage.bookinfo.svc.cluster.local,657.3731154673028,2081.22700067437,2256.93243225204
sock-shop,front-end.sock-shop.svc.cluster.local,2.532541609016399,3.7409396152380667,3.8483527713466605
bookinfo,details.bookinfo.svc.cluster.local,2.445902529104598,3.6704735966563047,3.7793243582164564
bookinfo,reviews.bookinfo.svc.cluster.local,0.3815558127042274,0.732614462629523,0.7639071367601818
teastore,teastore-webui.teastore.svc.cluster.local,0.3569007150774878,0.7163069896639715,0.7482542140716589
bookinfo,ratings.bookinfo.svc.cluster.local,0.06712867761433297,0.22295378906944147,0.23680491008767338
teastore,teastore-registry.teastore.svc.cluster.local,0.013844549621872638,0.023552884803105495,0.024415847930326195
